"Year","Lake","DoY","Chl_HYLB","Chl_logged_HYLB"
2015,"T",130.15625,9.8,1.03342375548695
2015,"T",130.159722222222,8.3,0.968482948553935
2015,"T",130.163194444444,8.6,0.982271233039568
2015,"T",130.166666666667,8.4,0.973127853599699
2015,"T",130.170138888889,10.1,1.04532297878666
2015,"T",130.173611111111,11.1,1.08278537031645
2015,"T",130.177083333333,9.9,1.03742649794062
2015,"T",130.180555555556,10.2,1.04921802267018
2015,"T",130.184027777778,10.8,1.07188200730613
2015,"T",130.1875,12.3,1.12385164096709
2015,"T",130.190972222222,10.1,1.04532297878666
2015,"T",130.194444444444,10.6,1.06445798922692
2015,"T",130.197916666667,10.6,1.06445798922692
2015,"T",130.201388888889,12.1,1.11727129565576
2015,"T",130.204861111111,11.8,1.10720996964787
2015,"T",130.208333333333,11.8,1.10720996964787
2015,"T",130.211805555556,11.5,1.09691001300806
2015,"T",130.215277777778,11,1.07918124604762
2015,"T",130.21875,11.2,1.08635983067475
2015,"T",130.222222222222,11.4,1.09342168516224
2015,"T",130.225694444444,13,1.14612803567824
2015,"T",130.229166666667,12.2,1.12057393120585
2015,"T",130.232638888889,12.6,1.13353890837022
2015,"T",130.236111111111,10.8,1.07188200730613
2015,"T",130.239583333333,9.6,1.02530586526477
2015,"T",130.243055555556,12.8,1.13987908640124
2015,"T",130.246527777778,14.2,1.18184358794477
2015,"T",130.25,11.5,1.09691001300806
2015,"T",130.253472222222,12.7,1.13672056715641
2015,"T",130.256944444444,13,1.14612803567824
2015,"T",130.260416666667,14.1,1.17897694729317
2015,"T",130.263888888889,15.3,1.21218760440396
2015,"T",130.267361111111,12.4,1.12710479836481
2015,"T",130.270833333333,12.1,1.11727129565576
2015,"T",130.274305555556,12.7,1.13672056715641
2015,"T",130.277777777778,12.7,1.13672056715641
2015,"T",130.28125,12.2,1.12057393120585
2015,"T",130.284722222222,14.2,1.18184358794477
2015,"T",130.288194444444,17,1.25527250510331
2015,"T",130.291666666667,15.2,1.20951501454263
2015,"T",130.295138888889,14.5,1.19033169817029
2015,"T",130.298611111111,13.2,1.15228834438306
2015,"T",130.302083333333,14.5,1.19033169817029
2015,"T",130.305555555556,13.9,1.17318626841227
2015,"T",130.309027777778,19.8,1.31806333496276
2015,"T",130.3125,14.5,1.19033169817029
2015,"T",130.315972222222,13.6,1.16435285578444
2015,"T",130.319444444444,21.1,1.34439227368511
2015,"T",130.322916666667,14.2,1.18184358794477
2015,"T",130.326388888889,14.5,1.19033169817029
2015,"T",130.329861111111,13.2,1.15228834438306
2015,"T",130.333333333333,11.8,1.10720996964787
2015,"T",130.336805555556,12.7,1.13672056715641
2015,"T",130.340277777778,13.7,1.16731733474818
2015,"T",130.34375,10.7,1.06818586174616
2015,"T",130.347222222222,13.5,1.16136800223497
2015,"T",130.350694444444,12.8281864995049,1.1407652282004
2015,"T",130.354166666667,12.1,1.11727129565576
2015,"T",130.357638888889,12.2,1.12057393120585
2015,"T",130.361111111111,14,1.17609125905568
2015,"T",130.364583333333,13.7,1.16731733474818
2015,"T",130.368055555556,14.1,1.17897694729317
2015,"T",130.371527777778,12.6,1.13353890837022
2015,"T",130.375,13,1.14612803567824
2015,"T",130.378472222222,15.2,1.20951501454263
2015,"T",130.381944444444,16,1.23044892137827
2015,"T",130.385416666667,18.3,1.28555730900777
2015,"T",130.388888888889,12.7,1.13672056715641
2015,"T",130.392361111111,15.7,1.22271647114758
2015,"T",130.395833333333,11.2,1.08635983067475
2015,"T",130.399305555556,15.7,1.22271647114758
2015,"T",130.402777777778,16,1.23044892137827
2015,"T",130.40625,17.7,1.2718416065365
2015,"T",130.409722222222,16.3,1.2380461031288
2015,"T",130.413194444444,16.2,1.23552844690755
2015,"T",130.416666666667,12.5,1.13033376849501
2015,"T",130.420138888889,16.6,1.24551266781415
2015,"T",130.423611111111,14.3,1.1846914308176
2015,"T",130.427083333333,16.1,1.23299611039215
2015,"T",130.430555555556,14,1.17609125905568
2015,"T",130.434027777778,13.9,1.17318626841227
2015,"T",130.4375,12.7,1.13672056715641
2015,"T",130.440972222222,12.2,1.12057393120585
2015,"T",130.444444444444,11.8,1.10720996964787
2015,"T",130.447916666667,10.8,1.07188200730613
2015,"T",130.451388888889,11.8,1.10720996964787
2015,"T",130.454861111111,12.2,1.12057393120585
2015,"T",130.458333333333,13.2,1.15228834438306
2015,"T",130.461805555556,8.5,0.977723605288848
2015,"T",130.465277777778,10,1.04139268515823
2015,"T",130.46875,9.8,1.03342375548695
2015,"T",130.472222222222,8.7,0.986771734266245
2015,"T",130.475694444444,9.8,1.03342375548695
2015,"T",130.479166666667,12.2,1.12057393120585
2015,"T",130.482638888889,7.4,0.924279286061882
2015,"T",130.486111111111,9.4,1.01703333929878
2015,"T",130.489583333333,10.3,1.05307844348342
2015,"T",130.493055555556,10.7,1.06818586174616
2015,"T",130.496527777778,9.1,1.00432137378264
2015,"T",130.5,10.1,1.04532297878666
2015,"T",130.503472222222,9.8,1.03342375548695
2015,"T",130.506944444444,9.4,1.01703333929878
2015,"T",130.510416666667,10.3,1.05307844348342
2015,"T",130.513888888889,11.3,1.0899051114394
2015,"T",130.517361111111,11.8,1.10720996964787
2015,"T",130.520833333333,11.3,1.0899051114394
2015,"T",130.524305555556,11.2,1.08635983067475
2015,"T",130.527777777778,11.2,1.08635983067475
2015,"T",130.53125,11.1,1.08278537031645
2015,"T",130.534722222222,11.5,1.09691001300806
2015,"T",130.538194444444,10.2,1.04921802267018
2015,"T",130.541666666667,10.8,1.07188200730613
2015,"T",130.545138888889,10.3,1.05307844348342
2015,"T",130.548611111111,9.7,1.02938377768521
2015,"T",130.552083333333,8.7,0.986771734266245
2015,"T",130.555555555556,8.3,0.968482948553935
2015,"T",130.559027777778,9.6,1.02530586526477
2015,"T",130.5625,8.7,0.986771734266245
2015,"T",130.565972222222,8.3,0.968482948553935
2015,"T",130.569444444444,9.6,1.02530586526477
2015,"T",130.572916666667,7.5,0.929418925714293
2015,"T",130.576388888889,9.2,1.00860017176192
2015,"T",130.579861111111,8.3,0.968482948553935
2015,"T",130.583333333333,10.3,1.05307844348342
2015,"T",130.586805555556,11.1,1.08278537031645
2015,"T",130.590277777778,10.5,1.06069784035361
2015,"T",130.59375,10.3,1.05307844348342
